,"(0, 0)","(0, 1)","(0, 2)","(0, 3)","(0, 4)","(0, 5)","(0, 6)","(0, 7)","(0, 8)","(0, 9)","(0, 10)","(1, 0)","(1, 1)","(1, 2)","(1, 3)","(1, 4)","(1, 5)","(1, 6)","(1, 7)","(1, 8)","(1, 9)","(1, 10)","(2, 0)","(2, 1)","(2, 2)","(2, 3)","(2, 4)","(2, 5)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(3, 0)","(3, 1)","(3, 2)","(3, 3)","(3, 4)","(3, 5)","(3, 6)","(3, 7)","(3, 8)","(3, 9)","(3, 10)","(4, 0)","(4, 1)","(4, 2)","(4, 3)","(4, 4)","(4, 5)","(4, 6)","(4, 7)","(4, 8)","(4, 9)","(4, 10)"
"[[0, 1], [3, 8], [], [], [6]]",,,-8.7,,0.0,0.0,,9.6,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,26.0721,,,0.0,,12.719999999999999,0.0,,17.717038139999996,,0.0,33.65289,,,13.446,,10.2,0.0,,9.299999999999999,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,84.28147998115448,0.0
"[[5], [3, 8], [], [], []]",85.85356380274783,0.0,0.0,,0.0,,6.0,0.0,,6.6,6.8999999999999995,0.0,0.0,0.0,,0.0,,5.7,0.0,,8.19,0.0,0.0,6.6,0.0,,0.0,,0.0,0.0,,0.0,6.6,9.264,0.0,0.0,,13.745999999999999,,0.0,7.574999999999999,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,13.172999999999998
"[[0, 5], [3, 8], [], [], []]",,100.13959581706962,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,-8.7,,0.0,,0.0,0.0,,0.0,9.299999999999999,,9.299999999999999,0.0,,9.6,,10.542,8.7,,0.0,0.0,,0.0,0.0,,0.0,,0.0,20.40708,,9.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0
"[[0, 1, 5], [3, 8], [], [], []]",,,-8.7,,-8.7,,-8.7,0.0,,-14.79,-8.7,,,0.0,,0.0,,104.29193248466225,0.0,,17.479259999999996,0.0,,,23.795746851,,11.4,,0.0,14.783999999999999,,0.0,11.1,,,0.0,,0.0,,10.2,0.0,,10.799999999999999,11.1,,,0.0,,22.089,,22.338,17.85,,0.0,0.0
"[[4], [3, 8], [9], [], []]",0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,7.5,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0
"[[4], [3, 8], [9], [7], []]",10.2,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,0.0
"[[0, 4], [3, 8], [9], [7], []]",,-8.7,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0
"[[], [3], [9], [], []]",0.0,0.0,0.0,,4.8,4.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,32.85369368578367,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,5.648999999999999,4.5,,0.0,0.0,5.696999999999999,5.3999999999999995,,0.0,0.0,3.5999999999999996,3.9,0.0,,0.0,46.99972632260078,0.0,0.0,,14.07087,0.0,11.05043566072806,0.0,4.2,,0.0
"[[], [3], [9], [], [0]]",,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,7.8,14.577,0.0,0.0,0.0,,7.199999999999999,,0.0,7.8,,0.0,0.0,50.32166343545849,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,6.0,0.0,0.0,,0.0,,0.0,0.0,,7.5,0.0,0.0,0.0,0.0,,7.199999999999999
"[[], [3], [6, 9], [], [0]]",,7.5,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,15.212999999999997,,0.0,0.0,,56.83789213886699,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,7.8,0.0,,0.0,0.0,,0.0,0.0,,0.0
"[[1], [3], [6, 9], [], [0]]",,,9.9,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,0.0,,0.0
"[[1, 2], [3], [6, 9], [], [0]]",,,,,-8.7,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0
"[[0, 1, 5], [3, 8], [7], [], []]",,,0.0,,0.0,,0.0,,,0.0,0.0,,,-8.7,,0.0,,11.1,,,0.0,0.0,,,0.0,,0.0,,18.763817999999997,,,60.56667610199999,0.0,,,12.9,,0.0,,0.0,,,0.0,0.0,,,0.0,,12.299999999999999,,0.0,,,0.0,0.0
"[[0, 1, 5], [3, 8], [7, 9], [], []]",,,-8.7,,0.0,,-8.7,,,,0.0,,,0.0,,0.0,,0.0,,,,0.0,,,14.7,,14.1,,0.0,,,,0.0,,,53.76517199999999,,13.799999999999999,,12.6,,,,13.5,,,0.0,,0.0,,12.6,,,,0.0
"[[], [0, 3], [], [], []]",,54.16443227167036,0.0,,6.3,0.0,18.899772,0.0,0.0,0.0,0.0,,0.0,-8.7,,-8.7,0.0,6.485999999999999,0.0,0.0,0.0,0.0,,0.0,14.510060934,,0.0,6.0,5.1,14.919048,0.0,5.7,6.0,,0.0,13.494,,0.0,6.0,6.485999999999999,5.3999999999999995,0.0,0.0,11.774999999999999,,6.0,0.0,,0.0,0.0,0.0,0.0,16.53516,0.0,6.0
"[[1], [0, 3], [], [], []]",,,52.323029477448245,,0.0,0.0,8.664,0.0,14.577,7.5,13.26,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.402,,,0.0,,0.0,0.0,6.6,0.0,0.0,7.199999999999999,7.5,,,0.0,,0.0,0.0,9.7815,6.8999999999999995,7.199999999999999,0.0,0.0,,,0.0,,0.0,21.463739999999998,0.0,0.0,19.53036,0.0,7.5
"[[1, 2], [0, 3], [], [], []]",,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.2,,,,,10.2,0.0,0.0,9.299999999999999,0.0,0.0,9.9,,,,,0.0,0.0,0.0,0.0,45.101556216,0.0,0.0,,,,,0.0,0.0,0.0,0.0,9.6,0.0,0.0
"[[1, 2], [0, 3], [], [8], []]",,,,,-8.7,-14.79,29.7,0.0,,0.0,0.0,,,,,-8.7,0.0,0.0,0.0,,0.0,0.0,,,,,11.4,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,11.4,0.0,10.799999999999999,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0
"[[], [5], [], [], []]",51.740427343154565,0.0,3.9,4.90398,0.0,,0.0,0.0,0.0,0.0,0.0,8.337,0.0,3.9,22.319064498895386,3.9,,0.0,6.234,21.43321870634387,8.139119999999998,3.3,0.0,8.4978,5.223,3.3,6.807,,3.32283,0.0,0.0,5.346,0.0,3.9,3.0,5.58021,3.3,0.0,,2.1,2.4,3.771,0.0,0.0,5.034,3.945,0.0,0.0,5.897174999999999,,0.0,0.0,0.0,5.661,0.0
"[[0], [5], [], [], []]",,55.677613962437,0.0,8.7846,0.0,,0.0,0.0,0.0,5.1,11.139,,0.0,0.0,0.0,0.0,,4.8,5.3999999999999995,5.3999999999999995,0.0,0.0,,5.3999999999999995,7.811999999999999,0.0,0.0,,8.972999999999999,0.0,0.0,0.0,6.912,,0.0,14.051519999999998,0.0,0.0,,9.035999999999998,6.185999999999999,6.5489999999999995,0.0,0.0,,7.038,0.0,0.0,7.2749999999999995,,0.0,0.0,5.1,5.1,6.785999999999999
"[[0, 1], [5], [], [], []]",,,-8.7,61.722431190104196,0.0,,0.0,0.0,0.0,0.0,7.199999999999999,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,6.6,0.0,0.0,7.199999999999999,,,10.241999999999999,0.0,7.5,,8.126999999999999,0.0,0.0,0.0,7.199999999999999,,,8.1,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
"[[], [3], [], [4], []]",0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,9.294,5.1,0.0,0.0,6.3,,,0.0,0.0,10.308,0.0,5.3999999999999995,0.0,0.0,66.88602082746024,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,,,0.0,0.0,5.1,6.297,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,6.311999999999999,0.0,0.0
"[[], [3], [1], [4], []]",75.19927655945195,,7.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,6.0,0.0,0.0,0.0,6.8999999999999995,0.0,,0.0,,,0.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,6.6,0.0,0.0,,0.0,,,0.0,5.7,0.0,6.3,6.3,0.0
"[[0], [3], [1], [4], []]",,,78.03333071140159,,,0.0,0.0,0.0,0.0,0.0,0.0,,,10.2,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,9.0,0.0,0.0,,,0.0,,,0.0,0.0,9.0,0.0,0.0,0.0,,,0.0,,,9.0,0.0,8.4,20.92683,0.0,0.0
"[[0, 2], [3], [1], [4], []]",,,,,,0.0,0.0,0.0,0.0,0.0,-8.7,,,,,,0.0,0.0,0.0,0.0,74.9727083966292,11.7,,,,,,0.0,10.799999999999999,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,0.0,0.0,10.799999999999999,0.0,0.0,0.0
"[[0, 2], [3, 9], [1], [4], []]",,,,,,-8.7,12.6,0.0,0.0,,0.0,,,,,,13.2,0.0,0.0,0.0,,0.0,,,,,,66.4742741994,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,12.9,,0.0
"[[], [0, 3, 8], [], [], []]",,58.736950824196725,8.4,,0.0,0.0,0.0,0.0,,0.0,0.0,,-14.79,-8.7,,0.0,0.0,0.0,0.0,,0.0,0.0,,7.5,8.4,,0.0,0.0,0.0,6.8999999999999995,,7.199999999999999,0.0,,0.0,0.0,,7.8,0.0,8.238,0.0,,0.0,0.0,,7.5,0.0,,0.0,0.0,8.300999999999998,6.8999999999999995,,0.0,9.39
"[[1], [0, 3, 8], [], [], []]",,,51.379339293,,0.0,0.0,0.0,0.0,,9.0,9.299999999999999,,,-14.79,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,9.299999999999999,0.0,0.0,0.0,,8.7,0.0,,,0.0,,0.0,0.0,8.1,0.0,,8.7,0.0,,,0.0,,0.0,0.0,8.1,0.0,,0.0,0.0
"[[1, 2], [0, 3, 8], [], [], []]",,,,,-8.7,-8.7,0.0,0.0,,0.0,0.0,,,,,-8.7,0.0,0.0,0.0,,0.0,0.0,,,,,0.0,11.4,10.5,0.0,,0.0,0.0,,,,,0.0,0.0,45.719415,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0
"[[], [], [9], [], []]",3.5999999999999996,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,7.6455,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,2.1,3.408,,0.0,0.0,0.0,0.0,7.191,0.0,0.0,3.9419999999999997,3.408,0.0,,3.0,0.0,46.04418421713716,8.54109,0.0,0.0,0.0,0.0,0.0,2.4,,2.6999999999999997,0.0,5.661,0.0,3.0,0.0,2.6999999999999997,1.7999999999999998,2.1,5.087999999999999,,0.0
"[[], [], [9], [1], []]",53.145749633460625,,0.0,0.0,0.0,0.0,3.3,7.379999999999999,3.9,,4.2,0.0,,5.1,4.5,0.0,4.2,0.0,3.5999999999999996,3.9,,0.0,0.0,,5.1,0.0,4.8,0.0,0.0,3.9,0.0,,4.5,0.0,,5.1,5.1,0.0,0.0,0.0,0.0,4.2,,4.5,5.1,,5.1,0.0,0.0,0.0,0.0,0.0,3.9,,4.2
"[[0], [], [9], [1], []]",,,53.8656933886833,0.0,0.0,6.8999999999999995,0.0,0.0,0.0,,0.0,,,0.0,6.8999999999999995,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,5.7,0.0,6.6,,0.0,,,14.765999999999998,0.0,0.0,7.199999999999999,0.0,0.0,8.112,,0.0,,,0.0,0.0,13.494,0.0,0.0,0.0,6.3,,12.858
"[[0, 2], [], [9], [1], []]",,,,-8.7,-8.7,-8.7,50.9698188622287,0.0,0.0,,0.0,,,,0.0,0.0,0.0,8.1,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,9.0,0.0,0.0,0.0,,0.0
"[[], [], [], [7], []]",47.12816088370974,3.2819999999999996,3.3,0.0,0.0,2.4,2.13,,2.1,4.919690999999999,0.0,4.308,0.0,0.0,12.251946044952957,2.6999999999999997,0.0,0.0,,2.1,4.515000000000001,0.0,0.0,0.0,6.807,5.661,2.6999999999999997,3.0929999999999995,0.0,,0.0,0.0,0.0,0.0,8.4978,3.3,3.3,0.0,3.0,0.0,,0.0,0.0,0.0,3.3,0.0,0.0,6.504569999999999,0.0,2.4,0.0,,0.0,0.0,2.4
"[[0], [], [], [7], []]",,0.0,0.0,5.3999999999999995,0.0,0.0,0.0,,0.0,0.0,11.2152,,0.0,0.0,14.316446269152374,0.0,0.0,0.0,,0.0,0.0,4.8,,6.311999999999999,7.2749999999999995,0.0,6.5489999999999995,4.8,3.9,,4.5,4.5,4.8,,0.0,0.0,52.951328168267686,0.0,0.0,0.0,,0.0,0.0,0.0,,4.8,0.0,0.0,5.1,0.0,0.0,,0.0,0.0,0.0
"[[0], [], [], [3, 7], []]",,0.0,0.0,,7.8,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,7.5,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,6.3,,0.0,6.8999999999999995,7.199999999999999,,0.0,0.0,,0.0,0.0,0.0,,13.368,52.01261901205812,0.0,,7.199999999999999,0.0,,0.0,0.0,0.0,,6.8999999999999995,0.0,0.0
"[[0], [], [], [3, 7, 9], []]",,46.1093372079,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,7.5,,0.0,,0.0,,9.0,0.0,,0.0,0.0,0.0,,8.4,,0.0,,0.0,9.299999999999999,,0.0,8.4,0.0,,0.0,,0.0
"[[0, 1], [], [], [3, 7, 9], []]",,,-8.7,,-8.7,36.476684999999996,0.0,,10.2,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,10.799999999999999,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,0.0
"[[], [1, 3, 8], [], [], []]",72.64877685035422,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,5.7,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,7.5,,0.0,,0.0,0.0,0.0,6.0,,0.0,0.0
"[[0], [1, 3, 8], [], [], []]",,,0.0,,9.6,18.078,8.4,8.7,,0.0,9.299999999999999,,,-14.79,,-8.7,27.429209999999998,0.0,74.9781892304187,,0.0,-14.79,,,0.0,,0.0,0.0,8.1,0.0,,0.0,0.0,,,24.637640399999995,,11.568,17.694,0.0,24.35517,,0.0,0.0,,,0.0,,11.757,0.0,0.0,0.0,,8.7,0.0
"[[0], [1, 3, 7, 8], [], [], []]",,,11.4,,0.0,0.0,9.9,,,0.0,10.799999999999999,,,0.0,,0.0,0.0,-8.7,,,-19.052999999999997,0.0,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,,67.163487234,,0.0,0.0,9.6,,,0.0,10.5,,,0.0,,0.0,0.0,18.714,,,19.86,0.0
"[[0], [1, 3, 7, 8], [], [2], []]",,,,,50.0293215,0.0,0.0,,,12.6,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,12.9,,,,,0.0,0.0,12.0,,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0
"[[0, 4], [1, 3, 7, 8], [], [2], []]",,,,,,-8.7,0.0,,,0.0,0.0,,,,,,0.0,0.0,,,-8.7,-8.7,,,,,,0.0,0.0,,,0.0,0.0,,,,,,25.5,0.0,,,0.0,0.0,,,,,,0.0,14.1,,,14.7,0.0
"[[], [], [8], [], []]",7.317,0.0,0.0,3.945,3.0,2.6999999999999997,1.7999999999999998,2.7929999999999997,,0.0,0.0,0.0,0.0,0.0,0.0,5.24532,0.0,1.7999999999999998,0.0,,0.0,0.0,3.5999999999999996,3.0,56.78985197182851,0.0,0.0,3.0,0.0,3.408,,0.0,0.0,5.751449999999999,2.6999999999999997,0.0,0.0,0.0,2.6999999999999997,0.0,2.1,,5.087999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.4,0.0
"[[], [], [2, 8], [], []]",65.93666891531382,0.0,,0.0,0.0,0.0,4.2,4.5,,0.0,0.0,6.0,0.0,,16.14087,0.0,0.0,0.0,0.0,,0.0,5.1,6.3,5.7,,0.0,0.0,0.0,10.0689,0.0,,0.0,0.0,0.0,0.0,,0.0,5.3999999999999995,0.0,0.0,4.5,,0.0,0.0,0.0,0.0,,5.3999999999999995,0.0,5.1,0.0,0.0,,4.8,0.0
"[[0], [], [2, 8], [], []]",,69.2568998316287,,0.0,0.0,0.0,0.0,9.09,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,7.199999999999999,0.0,,0.0,,0.0,0.0,0.0,7.199999999999999,0.0,,0.0,0.0,,14.765999999999998,,0.0,0.0,0.0,0.0,0.0,,7.199999999999999,0.0,,0.0,,0.0,7.8,0.0,0.0,0.0,,0.0,0.0
"[[0, 1], [], [2, 8], [], []]",,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.299999999999999,,,,9.6,0.0,9.299999999999999,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,12.056999999999999,0.0,0.0,0.0,,0.0,64.91741186582303,,,,0.0,0.0,0.0,0.0,0.0,,0.0,9.299999999999999
"[[0, 1], [], [2, 8], [10], []]",,,,0.0,-14.79,0.0,0.0,0.0,,10.799999999999999,,,,,0.0,53.39155098,0.0,0.0,10.2,,0.0,,,,,0.0,0.0,0.0,0.0,10.799999999999999,,0.0,,,,,0.0,11.7,0.0,0.0,0.0,,0.0,,,,,0.0,0.0,0.0,0.0,10.2,,0.0,
"[[0, 1], [4], [2, 8], [10], []]",,,,44.071344,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,12.6,,,,,0.0,,0.0,0.0,0.0,,0.0,
"[[0, 1, 3], [4], [2, 8], [10], []]",,,,,,-8.7,-8.7,-19.052999999999997,,0.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,0.0,,,,,,,0.0,0.0,0.0,,14.7,,,,,,,0.0,0.0,0.0,,0.0,
"[[], [3], [], [8], []]",58.259628120923885,4.5,0.0,,0.0,9.161999999999999,4.923,0.0,,0.0,5.634,0.0,0.0,5.7,,0.0,0.0,5.223,0.0,,4.8,0.0,5.3999999999999995,4.5,0.0,,0.0,4.5,3.5999999999999996,0.0,,0.0,4.5,5.3999999999999995,0.0,0.0,,5.1,0.0,0.0,5.585999999999999,,0.0,0.0,0.0,0.0,5.3999999999999995,,0.0,0.0,0.0,0.0,,0.0,0.0
"[[0], [3], [], [8], []]",,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,14.829,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,7.199999999999999,0.0,7.512,59.86719580856873,,0.0,8.538,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,7.199999999999999,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,6.8999999999999995
"[[0], [3], [7], [8], []]",,0.0,8.7,,57.744922853011,8.1,7.199999999999999,,,0.0,0.0,,8.4,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,7.8,0.0,,8.1,0.0,,8.4,0.0,0.0,,,7.8,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0
"[[0, 4], [3], [7], [8], []]",,0.0,0.0,,,0.0,9.299999999999999,,,0.0,12.783,,0.0,0.0,,,0.0,0.0,,,50.90339804999999,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,21.006,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,9.9,0.0,,,9.6,0.0
"[[0, 4], [3, 9], [7], [8], []]",,-8.7,0.0,,,0.0,11.1,,,,0.0,,0.0,-8.7,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.0,0.0,,,,0.0,,50.5285569,0.0,,,0.0,0.0,,,,0.0
"[[5], [], [], [], []]",0.0,0.0,0.0,0.0,0.0,,2.4,6.045,0.0,3.0,3.3,6.158549999999999,3.0,3.9,11.671009730621787,0.0,,0.0,0.0,2.6999999999999997,2.6999999999999997,3.0,0.0,0.0,0.0,3.3,0.0,,0.0,0.0,3.8339999999999996,2.6999999999999997,31.184466092255093,0.0,0.0,0.0,0.0,0.0,,8.682807,0.0,2.6999999999999997,0.0,3.0,0.0,3.0,3.9,10.0452,3.3,,2.1,0.0,0.0,0.0,0.0
"[[5], [], [10], [], []]",5.7,5.1,0.0,0.0,5.3999999999999995,,3.9,9.099,0.0,0.0,,0.0,8.783999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,5.7,0.0,0.0,0.0,34.57780091170844,,0.0,0.0,0.0,4.5,,0.0,9.161999999999999,0.0,0.0,9.735,,3.5999999999999996,0.0,0.0,4.2,,0.0,0.0,10.881,0.0,4.8,,3.5999999999999996,0.0,4.2,4.2,
"[[5], [], [10], [6], []]",0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,4.8,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,
"[[5], [8], [10], [6], []]",7.5,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,
"[[0, 5], [8], [10], [6], []]",,0.0,0.0,0.0,-8.7,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,
"[[0, 2], [3, 8], [1, 7], [], []]",,,,,-8.7,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,23.171999999999997,,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0,,,0.0,0.0,,,,,56.96529800999999,0.0,0.0,,,12.6,0.0
"[[0, 2], [3, 8], [1, 7], [], [4]]",,,,,,0.0,0.0,,,14.7,-8.7,,,,,,0.0,0.0,,,14.399999999999999,0.0,,,,,,0.0,0.0,,,0.0,14.7,,,,,,0.0,0.0,,,0.0,0.0,,,,,,39.416399999999996,0.0,,,0.0,0.0
"[[0, 2], [3, 8], [1, 7], [], [4, 5]]",,,,,,,16.2,,,0.0,0.0,,,,,,,0.0,,,0.0,0.0,,,,,,,0.0,,,0.0,16.8,,,,,,,15.899999999999999,,,0.0,0.0,,,,,,,15.899999999999999,,,0.0,0.0
"[[0, 2, 6], [3, 8], [1, 7], [], [4, 5]]",,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,17.7,,,,,,,,,,0.0,0.0
"[[0, 2, 6], [3, 8], [1, 7], [10], [4, 5]]",,,,,,,,,,-8.7,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,0.0,
"[[], [3, 4, 8], [], [], []]",71.80439776492086,0.0,7.8,,,0.0,0.0,0.0,,0.0,6.8999999999999995,-8.7,0.0,0.0,,,0.0,0.0,-8.7,,0.0,-8.7,7.8,0.0,0.0,,,6.8999999999999995,0.0,0.0,,0.0,6.8999999999999995,0.0,6.8999999999999995,0.0,,,0.0,0.0,6.3,,0.0,0.0,0.0,6.8999999999999995,0.0,,,0.0,0.0,8.126999999999999,,0.0,8.853
"[[], [3, 4, 8], [], [1], []]",9.299999999999999,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0
"[[0], [3, 4, 8], [], [1], []]",,,11.7,,,0.0,0.0,0.0,,0.0,0.0,,,-8.7,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0
"[[], [], [], [], [4]]",49.55233928502497,3.3,4.2,0.0,,8.67558,2.4,0.0,3.0,3.0,0.0,4.2,0.0,0.0,12.778654217146286,,6.807,0.0,4.810739084999999,0.0,3.0,0.0,0.0,0.0,4.2,0.0,,0.0,0.0,2.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,,4.497,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,,3.9,0.0,0.0,0.0,0.0,0.0
"[[0], [], [], [], [4]]",,0.0,0.0,0.0,,11.838000000000001,6.485999999999999,0.0,5.3999999999999995,0.0,6.0,,0.0,6.6,0.0,,0.0,6.185999999999999,52.45600209626064,5.3999999999999995,0.0,5.7,,5.7,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,11.265,,0.0,8.363999999999999,0.0,,0.0,0.0,0.0,0.0,5.3999999999999995,0.0,,0.0,0.0,0.0,,12.410999999999998,0.0,11.265,11.265,0.0,6.3
